radius,transport_cost,discount_rate,yield,breakeven_price
16 km,17,0.06,7.1525423728813555,69.26811143865696
16 km,17,0.06,7.288135593220339,68.29568145840287
16 km,17,0.06,7.423728813559322,67.3587740345051
16 km,17,0.06,7.559322033898305,66.45547763926734
16 km,17,0.06,7.694915254237288,65.58401547822301
16 km,17,0.06,7.830508474576271,64.74273382492044
16 km,17,0.06,7.966101694915254,63.93009154704944
16 km,17,0.06,8.101694915254237,63.14465068433733
16 km,17,0.06,8.237288135593221,62.385067957023125
16 km,17,0.06,8.372881355932204,61.65008709941951
16 km,17,0.06,8.508474576271187,60.93853192652038
16 km,17,0.06,8.64406779661017,60.24930005316321
16 km,17,0.06,8.779661016949152,59.58135719519929
16 km,17,0.06,8.915254237288135,58.93373199070959
16 km,17,0.06,9.050847457627118,58.30551128672891
16 km,17,0.06,9.186440677966102,57.695835843382355
16 km,17,0.06,9.322033898305085,57.10389641293315
16 km,17,0.06,9.457627118644067,56.52893015611693
16 km,17,0.06,9.593220338983052,55.970217362390876
16 km,17,0.06,9.728813559322035,55.42707844444815
16 km,17,0.06,9.864406779661017,54.89887118060693
16 km,17,0.06,10.0,54.38498818154786
16 km,17,0.07,2.0,207.452277368036
16 km,17,0.07,2.135593220338983,195.36006928117655
16 km,17,0.07,2.2711864406779663,184.7117069360317
16 km,17,0.07,2.406779661016949,175.26316006639613
16 km,17,0.07,2.542372881355932,166.8224581961883
16 km,17,0.07,2.6779661016949152,159.23651094574845
16 km,17,0.07,2.8135593220338984,152.38173933390513
16 km,17,0.07,2.9491525423728815,146.15729154843822
16 km,17,0.07,3.084745762711864,140.48004796389148
16 km,17,0.07,3.2203389830508478,135.28088804962232
16 km,17,0.07,3.3559322033898304,130.50186226983968
16 km,17,0.07,3.4915254237288136,126.09402295838954
16 km,17,0.07,3.6271186440677967,122.01574172630023
16 km,17,0.07,3.7627118644067794,118.23139067310024
16 km,17,0.07,3.898305084745763,114.71029882360108
16 km,17,0.07,4.033898305084746,111.42591903121114
16 km,17,0.07,4.169491525423728,108.35515743670021
16 km,17,0.07,4.305084745762712,105.4778296434183
16 km,17,0.07,4.4406779661016955,102.7762165245353
16 km,17,0.07,4.576271186440678,100.23469899788239
16 km,17,0.07,4.711864406779661,97.83945586125272
16 km,17,0.07,4.847457627118644,95.57821234065823
16 km,17,0.07,4.983050847457627,93.44002969193284
16 km,17,0.07,5.118644067796611,91.41512824313989
16 km,17,0.07,5.254237288135593,89.49473783686534
16 km,17,0.07,5.389830508474576,87.67097084725864
16 km,17,0.07,5.525423728813559,85.93671389395169
16 km,17,0.07,5.661016949152542,84.28553511804866
16 km,17,0.07,5.796610169491526,82.71160447201241
16 km,17,0.07,5.932203389830509,81.20962494122357
16 km,17,0.07,6.067796610169491,79.77477298722977
16 km,17,0.07,6.203389830508475,78.40264680171651
16 km,17,0.07,6.338983050847458,77.08922120167982
16 km,17,0.07,6.47457627118644,75.83080819222056
16 km,17,0.07,6.610169491525424,74.62402238314935
16 km,17,0.07,6.745762711864407,73.46575057645288
16 km,17,0.07,6.88135593220339,72.35312494933066
16 km,17,0.07,7.016949152542373,71.28349934644505
16 km,17,0.07,7.1525423728813555,70.25442826878731
16 km,17,0.07,7.288135593220339,69.26364820797265
16 km,17,0.07,7.423728813559322,68.3090610260919
16 km,17,0.07,7.559322033898305,67.38871912427858
16 km,17,0.07,7.694915254237288,66.50081217935738
16 km,17,0.07,7.830508474576271,65.64365525850272
16 km,17,0.07,7.966101694915254,64.81567814771968
16 km,17,0.07,8.101694915254237,64.01541575194194
16 km,17,0.07,8.237288135593221,63.241499443268005
16 km,17,0.07,8.372881355932204,62.492649249854765
16 km,17,0.07,8.508474576271187,61.76766679168974
16 km,17,0.07,8.64406779661017,61.065428881231846
16 km,17,0.07,8.779661016949152,60.38488171704295
16 km,17,0.07,8.915254237288135,59.725035607278045
16 km,17,0.07,9.050847457627118,59.08496016746863
16 km,17,0.07,9.186440677966102,58.46377994359457
16 km,17,0.07,9.322033898305085,57.860670417142266
16 km,17,0.07,9.457627118644067,57.27485435381408
16 km,17,0.07,9.593220338983052,56.70559846188736
16 km,17,0.07,9.728813559322035,56.15221033001438
16 km,17,0.07,9.864406779661017,55.61403561757431
16 km,17,0.07,10.0,55.09045547360721
16 km,17,0.08,2.0,211.07751450667348
16 km,17,0.08,2.135593220338983,198.75513263323387
16 km,17,0.08,2.2711864406779663,187.9040799387124
16 km,17,0.08,2.406779661016949,178.27568106892585
16 km,17,0.08,2.542372881355932,169.67431141191648
16 km,17,0.08,2.6779661016949152,161.94396653030043
16 km,17,0.08,2.8135593220338984,154.95871513124982
16 km,17,0.08,2.9491525423728815,148.61578569992795
16 km,17,0.08,3.084745762711864,142.83047643839265
16 km,17,0.08,3.2203389830508478,137.5323511146709
16 km,17,0.08,3.3559322033898304,132.66235713023974
16 km,17,0.08,3.4915254237288136,128.1706151057644
16 km,17,0.08,3.6271186440677967,124.0147042606891
16 km,17,0.08,3.7627118644067794,120.15831852156518
16 km,17,0.08,3.898305084745763,116.57020309472813
16 km,17,0.08,4.033898305084746,113.22330551171206
16 km,17,0.08,4.169491525423728,110.09409232433931
16 km,17,0.08,4.305084745762712,107.16199492829713
16 km,17,0.08,4.4406779661016955,104.40895691521932
16 km,17,0.08,4.576271186440678,101.81906189550914
16 km,17,0.08,4.711864406779661,99.37822558196933
16 km,17,0.08,4.847457627118644,97.07393955170447
16 km,17,0.08,4.983050847457627,94.89505684281453
16 km,17,0.08,5.118644067796611,92.83161162843533
16 km,17,0.08,5.254237288135593,90.87466681221763
16 km,17,0.08,5.389830508474576,89.0161846282625
16 km,17,0.08,5.525423728813559,87.24891629382658
16 km,17,0.08,5.661016949152542,85.56630752032174
16 km,17,0.08,5.796610169491526,83.96241728592827
16 km,17,0.08,5.932203389830509,82.43184774796417
16 km,17,0.08,6.067796610169491,80.96968355247897
16 km,17,0.08,6.203389830508475,79.57143910324444
16 km,17,0.08,6.338983050847458,78.23301259836224
16 km,17,0.08,6.47457627118644,76.95064584237558
16 km,17,0.08,6.610169491525424,75.72088900458326
16 km,17,0.08,6.745762711864407,74.5405696276067
16 km,17,0.08,6.88135593220339,73.40676529996914
16 km,17,0.08,7.016949152542373,72.31677949707118
16 km,17,0.08,7.1525423728813555,71.26812017011248
16 km,17,0.08,7.288135593220339,70.25848072508714
16 km,17,0.08,7.423728813559322,69.28572308627278
16 km,17,0.08,7.559322033898305,68.34786258248312
16 km,17,0.08,7.694915254237288,67.44305443124995
16 km,17,0.08,7.830508474576271,66.56958162724561
16 km,17,0.08,7.966101694915254,65.72584406763292
16 km,17,0.08,8.101694915254237,64.91034876942986
16 km,17,0.08,8.237288135593221,64.12170105306063
16 km,17,0.08,8.372881355932204,63.358596582565724
16 km,17,0.08,8.508474576271187,62.6198141669073
16 km,17,0.08,8.64406779661017,61.904209238798956
16 km,17,0.08,8.779661016949152,61.210707937813645
16 km,17,0.08,8.915254237288135,60.53830173343626
16 km,17,0.08,9.050847457627118,59.88604253143721
16 km,17,0.08,9.186440677966102,59.25303821363003
16 km,17,0.08,9.322033898305085,58.638448566886304
16 km,17,0.08,9.457627118644067,58.04148156234315
16 km,17,0.08,9.593220338983052,57.46138995015454
16 km,17,0.08,9.728813559322035,56.897468139002555
16 km,17,0.08,9.864406779661017,56.34904933296815
16 km,17,0.08,10.0,55.81550290133468
16 km,17,0.09,2.0,214.80019073423034
16 km,17,0.09,2.135593220338983,202.24144846539028
16 km,17,0.09,2.2711864406779663,191.18225751223264
16 km,17,0.09,2.406779661016949,181.36917258196604
16 km,17,0.09,2.542372881355932,172.6028167109278
16 km,17,0.09,2.6779661016949152,164.7241930799948
16 km,17,0.09,2.8135593220338984,157.60495485927214
16 km,17,0.09,2.9491525423728815,151.1403592335585
16 km,17,0.09,3.084745762711864,145.2440797068087
16 km,17,0.09,3.2203389830508478,139.84432898231145
16 km,17,0.09,3.3559322033898304,134.88092175070287
16 km,17,0.09,3.4915254237288136,130.3030218768892
16 km,17,0.09,3.6271186440677967,126.06739489083728
16 km,17,0.09,3.7627118644067794,122.1370383181945
16 km,17,0.09,3.898305084745763,118.48009785495294
16 km,17,0.09,4.033898305084746,115.06900212873605
16 km,17,0.09,4.169491525423728,111.87976628715116
16 km,17,0.09,4.305084745762712,108.89142719149282
16 km,17,0.09,4.4406779661016955,106.08558208640906
16 km,17,0.09,4.576271186440678,103.44600928384882
16 km,17,0.09,4.711864406779661,100.95835434042868
16 km,17,0.09,4.847457627118644,98.60986890433277
16 km,17,0.09,4.983050847457627,96.38919219945298
16 km,17,0.09,5.118644067796611,94.28616724052708
16 km,17,0.09,5.254237288135593,92.29168550528766
16 km,17,0.09,5.389830508474576,90.39755505232444
16 km,17,0.09,5.525423728813559,88.59638805717539
16 km,17,0.09,5.661016949152542,86.88150451089574
16 km,17,0.09,5.796610169491526,85.24684943461746
16 km,17,0.09,5.932203389830509,83.68692144754048
16 km,17,0.09,6.067796610169491,82.19671091239995
16 km,17,0.09,6.203389830508475,80.77164619300322
16 km,17,0.09,6.338983050847458,79.40754680919565
16 km,17,0.09,6.47457627118644,78.10058247811304
16 km,17,0.09,6.610169491525424,76.8472371965107
16 km,17,0.09,6.745762711864407,75.64427765487231
16 km,17,0.09,6.88135593220339,74.48872538581078
16 km,17,0.09,7.016949152542373,73.37783214164052
16 km,17,0.09,7.1525423728813555,72.30905807260469
16 km,17,0.09,7.288135593220339,71.28005234102135
16 km,17,0.09,7.423728813559322,70.28863585990679
16 km,17,0.09,7.559322033898305,69.33278588932549
16 km,17,0.09,7.694915254237288,68.4106222613198
16 km,17,0.09,7.830508474576271,67.52039503601554
16 km,17,0.09,7.966101694915254,66.66047341838123
16 km,17,0.09,8.101694915254237,65.82933578794807
16 km,17,0.09,8.237288135593221,65.02556071324933
16 km,17,0.09,8.372881355932204,64.24781883935056
16 km,17,0.09,8.508474576271187,63.49486555107406
16 km,17,0.09,8.64406779661017,62.76553432674347
16 km,17,0.09,8.779661016949152,62.05873070779763
16 km,17,0.09,8.915254237288135,61.37342681870567
16 km,17,0.09,9.050847457627118,60.70865637947411
16 km,17,0.09,9.186440677966102,60.063510159850885
16 km,17,0.09,9.322033898305085,59.43713183025304
16 km,17,0.09,9.457627118644067,58.828714169604254
16 km,17,0.09,9.593220338983052,58.23749559476886
16 km,17,0.09,9.728813559322035,57.66275698020763
16 km,17,0.09,9.864406779661017,57.10381873992986
16 km,17,0.09,10.0,56.56003814684606
24 km,22,0.05,2.0,205.49589838019375
24 km,22,0.05,2.135593220338983,193.84536514970526
24 km,22,0.05,2.2711864406779663,183.58594036464825
24 km,22,0.05,2.406779661016949,174.48250710466806
24 km,22,0.05,2.542372881355932,166.35010672575245
24 km,22,0.05,2.6779661016949152,159.04124056242318
24 km,22,0.05,2.8135593220338984,152.43684342688474
24 km,22,0.05,2.9491525423728815,146.4397471773728
24 km,22,0.05,3.084745762711864,140.96986818056521
24 km,22,0.05,3.2203389830508478,135.96061057296245
24 km,22,0.05,3.3559322033898304,131.35614145890338
24 km,22,0.05,3.4915254237288136,127.10930101389741
24 km,22,0.05,3.6271186440677967,123.17998134982649
24 km,22,0.05,3.7627118644067794,119.53385589577869
24 km,22,0.05,3.898305084745763,116.14137395157769
24 km,22,0.05,4.033898305084746,112.9769580204322
24 km,22,0.05,4.169491525423728,110.01835775960514
24 km,22,0.05,4.305084745762712,107.24612601914517
24 km,22,0.05,4.4406779661016955,104.64319087352237
24 km,22,0.05,4.576271186440678,102.19450373652914
24 km,22,0.05,4.711864406779661,99.88674823331966
24 km,22,0.05,4.847457627118644,97.70809793308693
24 km,22,0.05,4.983050847457627,95.64801363558796
24 km,22,0.05,5.118644067796611,93.69707287702934
24 km,22,0.05,5.254237288135593,91.84682583504149
24 km,22,0.05,5.389830508474576,90.08967298384549
24 km,22,0.05,5.525423728813559,88.41876076338302
24 km,22,0.05,5.661016949152542,86.82789224210438
24 km,22,0.05,5.796610169491526,85.31145031831247
24 km,22,0.05,5.932203389830509,83.8643314538939
24 km,22,0.05,6.067796610169491,82.48188829291304
24 km,22,0.05,6.203389830508475,81.15987980563625
24 km,22,0.05,6.338983050847458,79.89442783118412
24 km,22,0.05,6.47457627118644,78.68197908079286
24 km,22,0.05,6.610169491525424,77.5192718175971
24 km,22,0.05,6.745762711864407,76.40330655493182
24 km,22,0.05,6.88135593220339,75.33132021887403
24 km,22,0.05,7.016949152542373,74.30076330643206
24 km,22,0.05,7.1525423728813555,73.30927964185513
24 km,22,0.05,7.288135593220339,72.35468839270435
24 km,22,0.05,7.423728813559322,71.43496805676453
24 km,22,0.05,7.559322033898305,70.54824217233826
24 km,22,0.05,7.694915254237288,69.69276653934551
24 km,22,0.05,7.830508474576271,68.86691776810144
