radius,transport_cost,discount_rate,price,yield,npv,annualized_npv
Farmgate,0,0.08,80.0,6.4,716.3385667378973,106.75557033494461
Farmgate,0,0.08,90.0,1.89,-1261.2641894861079,-187.96555727104578
Farmgate,0,0.08,90.0,3.3933333333333335,-478.6679539871082,-71.33564043837391
Farmgate,0,0.08,90.0,4.896666666666667,303.92828151189127,45.29427639429793
Farmgate,0,0.08,90.0,6.4,1086.5245170108901,161.9241932269697
Farmgate,0,0.08,100.0,1.89,-1151.9436510461144,-171.6735733232446
Farmgate,0,0.08,100.0,3.3933333333333335,-282.39227826944835,-42.0847768424981
Farmgate,0,0.08,100.0,4.896666666666667,587.1590945072179,87.50401963824842
Farmgate,0,0.08,100.0,6.4,1456.7104672838832,217.0928161189948
Farmgate,0,0.08,110.0,1.89,-1042.6231126061214,-155.38158937544347
Farmgate,0,0.08,110.0,3.3933333333333335,-86.11660255178839,-12.833913246622277
Farmgate,0,0.08,110.0,4.896666666666667,870.3899075025445,129.7137628821989
Farmgate,0,0.08,110.0,6.4,1826.8964175568763,272.2614390110199
Farmgate,0,0.08,120.0,1.89,-933.3025741661279,-139.08960542764225
Farmgate,0,0.08,120.0,3.3933333333333335,110.1590731658714,16.416950349253526
Farmgate,0,0.08,120.0,4.896666666666667,1153.6207204978712,171.9235061261494
Farmgate,0,0.08,120.0,6.4,2197.0823678298693,327.430061903045
Farmgate,0,0.08,130.0,1.89,-823.9820357261348,-122.79762147984113
Farmgate,0,0.08,130.0,3.3933333333333335,306.43474888353126,45.66781394512934
Farmgate,0,0.08,130.0,4.896666666666667,1436.851533493197,214.13324937009975
Farmgate,0,0.08,130.0,6.4,2567.2683181028624,382.59868479507014
Farmgate,0,0.08,140.0,1.89,-714.6614972861415,-106.50563753203996
Farmgate,0,0.08,140.0,3.3933333333333335,502.7104246011911,74.91867754100515
Farmgate,0,0.08,140.0,4.896666666666667,1720.0823464885239,256.3429926140503
Farmgate,0,0.08,140.0,6.4,2937.454268375855,437.7673076870952
Farmgate,0,0.09,20.0,1.89,-1967.983142903687,-306.6513102667152
Farmgate,0,0.09,20.0,3.3933333333333335,-1802.6096658815002,-280.8828002085486
Farmgate,0,0.09,20.0,4.896666666666667,-1637.2361888593132,-255.11429015038186
Farmgate,0,0.09,20.0,6.4,-1471.8627118371262,-229.34578009221516
Farmgate,0,0.09,30.0,1.89,-1864.0288618930663,-290.45314485321137
Farmgate,0,0.09,30.0,3.3933333333333335,-1615.9686463597857,-251.80037976596128
Farmgate,0,0.09,30.0,4.896666666666667,-1367.9084308265053,-213.14761467871128
Farmgate,0,0.09,30.0,6.4,-1119.848215293225,-174.49484959146125
Farmgate,0,0.09,40.0,1.89,-1760.0745808824454,-274.2549794397075
Farmgate,0,0.09,40.0,3.3933333333333335,-1429.3276268380714,-222.71795932337406
Farmgate,0,0.09,40.0,4.896666666666667,-1098.5806727936977,-171.1809392070407
Farmgate,0,0.09,40.0,6.4,-767.8337187493239,-119.64391909070736
Farmgate,0,0.09,50.0,1.89,-1656.1202998718245,-258.05681402620354
Farmgate,0,0.09,50.0,3.3933333333333335,-1242.6866073163571,-193.63553888078684
Farmgate,0,0.09,50.0,4.896666666666667,-829.2529147608897,-129.21426373537008
Farmgate,0,0.09,50.0,6.4,-415.8192222054224,-64.79298858995338
Farmgate,0,0.09,60.0,1.89,-1552.1660188612038,-241.85864861269968
Farmgate,0,0.09,60.0,3.3933333333333335,-1056.0455877946429,-164.5531184381996
Farmgate,0,0.09,60.0,4.896666666666667,-559.9251567280818,-87.2475882636995
Farmgate,0,0.09,60.0,6.4,-63.80472566152136,-9.942058089199488
Farmgate,0,0.09,70.0,1.89,-1448.211737850583,-225.6604831991958
Farmgate,0,0.09,70.0,3.3933333333333335,-869.4045682729286,-135.47069799561237
Farmgate,0,0.09,70.0,4.896666666666667,-290.5973986952742,-45.280912792028936
Farmgate,0,0.09,70.0,6.4,288.2097708823798,44.90887241155443
Farmgate,0,0.09,80.0,1.89,-1344.257456839962,-209.46231778569188
Farmgate,0,0.09,80.0,3.3933333333333335,-682.7635487512142,-106.38827755302512
Farmgate,0,0.09,80.0,4.896666666666667,-21.269640662466145,-3.314237320358314
Farmgate,0,0.09,80.0,6.4,640.2242674262811,99.75980291230836
Farmgate,0,0.09,90.0,1.89,-1240.3031758293412,-193.264152372188
Farmgate,0,0.09,90.0,3.3933333333333335,-496.12252922949983,-77.30585711043787
Farmgate,0,0.09,90.0,4.896666666666667,248.05811737034145,38.65243815131224
Farmgate,0,0.09,90.0,6.4,992.2387639701824,154.6107334130623
Farmgate,0,0.09,100.0,1.89,-1136.3488948187203,-177.06598695868408
Farmgate,0,0.09,100.0,3.3933333333333335,-309.4815097077855,-48.22343666785063
Farmgate,0,0.09,100.0,4.896666666666667,517.3858754031493,80.61911362298282
Farmgate,0,0.09,100.0,6.4,1344.2532605140836,209.4616639138162
Farmgate,0,0.09,110.0,1.89,-1032.3946138080998,-160.86782154518025
Farmgate,0,0.09,110.0,3.3933333333333335,-122.84049018607107,-19.141016225263368
Farmgate,0,0.09,110.0,4.896666666666667,786.7136334359573,122.58578909465345
Farmgate,0,0.09,110.0,6.4,1696.267757057985,264.3125944145701
Farmgate,0,0.09,120.0,1.89,-928.4403327974787,-144.6696561316763
Farmgate,0,0.09,120.0,3.3933333333333335,63.80052933564306,9.941404217323845
Farmgate,0,0.09,120.0,4.896666666666667,1056.0413914687651,164.55246456632403
Farmgate,0,0.09,120.0,6.4,2048.2822536018857,319.163524915324
Farmgate,0,0.09,130.0,1.89,-824.486051786858,-128.47149071817242
Farmgate,0,0.09,130.0,3.3933333333333335,250.44154885735747,39.0238246599111
Farmgate,0,0.09,130.0,4.896666666666667,1325.3691495015726,206.51914003799456
Farmgate,0,0.09,130.0,6.4,2400.296750145787,374.0144554160779
Farmgate,0,0.09,140.0,1.89,-720.5317707762371,-112.27332530466852
Farmgate,0,0.09,140.0,3.3933333333333335,437.08256837907163,68.10624510249832
Farmgate,0,0.09,140.0,4.896666666666667,1594.6969075343802,248.48581550966514
Farmgate,0,0.09,140.0,6.4,2752.311246689689,428.865385916832
8 km,11,0.05,20.0,1.89,-2369.1506677088896,-306.8158502507675
8 km,11,0.05,20.0,3.3933333333333335,-2277.561308402733,-294.95460920246524
8 km,11,0.05,20.0,4.896666666666667,-2185.971949096577,-283.093368154163
8 km,11,0.05,20.0,6.4,-2094.3825897904208,-271.23212710586074
8 km,11,0.05,30.0,1.89,-2241.2098775472964,-290.24693260014567
8 km,11,0.05,30.0,3.3933333333333335,-2047.8545634565219,-265.20653483150755
8 km,11,0.05,30.0,4.896666666666667,-1854.4992493657476,-240.16613706286947
8 km,11,0.05,30.0,6.4,-1661.1439352749737,-215.12573929423144
8 km,11,0.05,40.0,1.89,-2113.269087385703,-273.67801494952386
8 km,11,0.05,40.0,3.3933333333333335,-1818.1478185103113,-235.45846046055001
8 km,11,0.05,40.0,4.896666666666667,-1523.0265496349189,-197.2389059715761
8 km,11,0.05,40.0,6.4,-1227.9052807595265,-159.01935148260216
8 km,11,0.05,50.0,1.89,-1985.3282972241107,-257.10909729890216
8 km,11,0.05,50.0,3.3933333333333335,-1588.4410735641,-205.71038608959236
8 km,11,0.05,50.0,4.896666666666667,-1191.5538499040897,-154.31167488028262
8 km,11,0.05,50.0,6.4,-794.6666262440796,-102.9129636709729
8 km,11,0.05,60.0,1.89,-1857.3875070625172,-240.54017964828034
8 km,11,0.05,60.0,3.3933333333333335,-1358.7343286178893,-175.96231171863482
8 km,11,0.05,60.0,4.896666666666667,-860.0811501732608,-111.3844437889892
8 km,11,0.05,60.0,6.4,-361.4279717286325,-46.80657585934362
8 km,11,0.05,70.0,1.89,-1729.4467169009247,-223.97126199765862
8 km,11,0.05,70.0,3.3933333333333335,-1129.0275836716783,-146.2142373476772
8 km,11,0.05,70.0,4.896666666666667,-528.6084504424317,-68.45721269769575
8 km,11,0.05,70.0,6.4,71.81068278681434,9.299811952285623
8 km,11,0.05,80.0,1.89,-1601.5059267393317,-207.40234434703686
8 km,11,0.05,80.0,3.3933333333333335,-899.3208387254674,-116.46616297671962
8 km,11,0.05,80.0,4.896666666666667,-197.13575071160267,-25.529981606402316
8 km,11,0.05,80.0,6.4,505.04933730226116,65.40619976391487
8 km,11,0.05,90.0,1.89,-1473.5651365777383,-190.83342669641502
8 km,11,0.05,90.0,3.3933333333333335,-669.6140937792563,-86.71808860576199
8 km,11,0.05,90.0,4.896666666666667,134.33694901922615,17.3972494848911
8 km,11,0.05,90.0,6.4,938.2879918177082,121.51258757554413
8 km,11,0.05,100.0,1.89,-1345.6243464161462,-174.26450904579337
8 km,11,0.05,100.0,3.3933333333333335,-439.90734883304543,-56.9700142348044
8 km,11,0.05,100.0,4.896666666666667,465.8096487500552,60.32448057618454
8 km,11,0.05,100.0,6.4,1371.5266463331552,177.6189753871734
