radius,transport_cost,discount_rate,price,yield,npv,annualized_npv
24 km,22,0.08,60,1.766666667,-1542.620873,-229.896
24 km,22,0.08,60,3.133333333,-1166.265828,-173.808
24 km,22,0.08,60,4.5,-789.9107823,-117.72
24 km,22,0.08,70,0.4,-1889.988367,-281.664
24 km,22,0.08,70,1.766666667,-1414.59252,-210.816
24 km,22,0.08,70,3.133333333,-939.1966732,-139.968
24 km,22,0.08,70,4.5,-463.8008263,-69.12
24 km,22,0.08,80,0.4,-1861.000816,-277.344
24 km,22,0.08,80,1.766666667,-1286.564167,-191.736
24 km,22,0.08,80,3.133333333,-712.1275187,-106.128
24 km,22,0.08,80,4.5,-137.6908703,-20.52
24 km,22,0.08,90,0.4,-1832.013264,-273.024
24 km,22,0.08,90,1.766666667,-1158.535814,-172.656
24 km,22,0.08,90,3.133333333,-485.0583642,-72.288
24 km,22,0.08,90,4.5,188.4190857,28.08
24 km,22,0.08,100,0.4,-1803.025712,-268.704
24 km,22,0.08,100,1.766666667,-1030.507461,-153.576
24 km,22,0.08,100,3.133333333,-257.9892096,-38.448
24 km,22,0.08,100,4.5,514.5290417,76.68
24 km,22,0.08,110,0.4,-1774.038161,-264.384
24 km,22,0.08,110,1.766666667,-902.4791078,-134.496
24 km,22,0.08,110,3.133333333,-30.92005509,-4.608
24 km,22,0.08,110,4.5,840.6389977,125.28
24 km,22,0.08,120,0.4,-1745.050609,-260.064
24 km,22,0.08,120,1.766666667,-774.4507547,-115.416
24 km,22,0.08,120,3.133333333,196.1490995,29.232
24 km,22,0.08,120,4.5,1166.748954,173.88
24 km,22,0.08,130,0.4,-1716.063057,-255.744
24 km,22,0.08,130,1.766666667,-646.4224016,-96.336
24 km,22,0.08,130,3.133333333,423.218254,63.072
24 km,22,0.08,130,4.5,1492.85891,222.48
24 km,22,0.08,140,0.4,-1687.075506,-251.424
24 km,22,0.08,140,1.766666667,-518.3940486,-77.256
24 km,22,0.08,140,3.133333333,650.2874085,96.912
24 km,22,0.08,140,4.5,1818.968866,271.08
24 km,22,0.09,20,0.4,-1964.265328,-306.072
24 km,22,0.09,20,1.766666667,-1983.385669,-309.0513333
24 km,22,0.09,20,3.133333333,-2002.506011,-312.0306667
24 km,22,0.09,20,4.5,-2021.626352,-315.01
24 km,22,0.09,30,0.4,-1936.28434,-301.712
24 km,22,0.09,30,1.766666667,-1859.802974,-289.7946667
24 km,22,0.09,30,3.133333333,-1783.321608,-277.8773333
24 km,22,0.09,30,4.5,-1706.840242,-265.96
24 km,22,0.09,40,0.4,-1908.303353,-297.352
24 km,22,0.09,40,1.766666667,-1736.220279,-270.538
24 km,22,0.09,40,3.133333333,-1564.137206,-243.724
24 km,22,0.09,40,4.5,-1392.054132,-216.91
24 km,22,0.09,50,0.4,-1880.322365,-292.992
24 km,22,0.09,50,1.766666667,-1612.637584,-251.2813333
24 km,22,0.09,50,3.133333333,-1344.952803,-209.5706667
24 km,22,0.09,50,4.5,-1077.268022,-167.86
24 km,22,0.09,60,0.4,-1852.341378,-288.632
24 km,22,0.09,60,1.766666667,-1489.054889,-232.0246667
24 km,22,0.09,60,3.133333333,-1125.7684,-175.4173333
24 km,22,0.09,60,4.5,-762.4819115,-118.81
24 km,22,0.09,70,0.4,-1824.36039,-284.272
24 km,22,0.09,70,1.766666667,-1365.472194,-212.768
24 km,22,0.09,70,3.133333333,-906.5839975,-141.264
24 km,22,0.09,70,4.5,-447.6958012,-69.76
24 km,22,0.09,80,0.4,-1796.379402,-279.912
24 km,22,0.09,80,1.766666667,-1241.889499,-193.5113333
24 km,22,0.09,80,3.133333333,-687.3995948,-107.1106667
24 km,22,0.09,80,4.5,-132.909691,-20.71
24 km,22,0.09,90,0.4,-1768.398415,-275.552
24 km,22,0.09,90,1.766666667,-1118.306803,-174.2546667
24 km,22,0.09,90,3.133333333,-468.2151921,-72.95733333
24 km,22,0.09,90,4.5,181.8764193,28.34
24 km,22,0.09,100,0.4,-1740.417427,-271.192
24 km,22,0.09,100,1.766666667,-994.7241084,-154.998
24 km,22,0.09,100,3.133333333,-249.0307894,-38.804
24 km,22,0.09,100,4.5,496.6625295,77.39
24 km,22,0.09,110,0.4,-1712.43644,-266.832
24 km,22,0.09,110,1.766666667,-871.1414132,-135.7413333
24 km,22,0.09,110,3.133333333,-29.84638675,-4.650666667
24 km,22,0.09,110,4.5,811.4486397,126.44
24 km,22,0.09,120,0.4,-1684.455452,-262.472
24 km,22,0.09,120,1.766666667,-747.5587181,-116.4846667
24 km,22,0.09,120,3.133333333,189.3380159,29.50266667
24 km,22,0.09,120,4.5,1126.23475,175.49
24 km,22,0.09,130,0.4,-1656.474465,-258.112
24 km,22,0.09,130,1.766666667,-623.976023,-97.228
24 km,22,0.09,130,3.133333333,408.5224186,63.656
24 km,22,0.09,130,4.5,1441.02086,224.54
24 km,22,0.09,140,0.4,-1628.493477,-253.752
24 km,22,0.09,140,1.766666667,-500.3933278,-77.97133333
24 km,22,0.09,140,3.133333333,627.7068213,97.80933333
24 km,22,0.09,140,4.5,1755.80697,273.59
32 km,29,0.05,20,0.4,-2299.378227,-297.78
32 km,29,0.05,20,1.766666667,-2399.104434,-310.695
32 km,29,0.05,20,3.133333333,-2498.83064,-323.61
32 km,29,0.05,20,4.5,-2598.556847,-336.525
32 km,29,0.05,30,0.4,-2266.946941,-293.58
32 km,29,0.05,30,1.766666667,-2255.866251,-292.145
32 km,29,0.05,30,3.133333333,-2244.785561,-290.71
32 km,29,0.05,30,4.5,-2233.704872,-289.275
32 km,29,0.05,40,0.4,-2234.515654,-289.38
32 km,29,0.05,40,1.766666667,-2112.628068,-273.595
32 km,29,0.05,40,3.133333333,-1990.740482,-257.81
32 km,29,0.05,40,4.5,-1868.852896,-242.025
32 km,29,0.05,50,0.4,-2202.084367,-285.18
32 km,29,0.05,50,1.766666667,-1969.389885,-255.045
32 km,29,0.05,50,3.133333333,-1736.695403,-224.91
32 km,29,0.05,50,4.5,-1504.000921,-194.775
32 km,29,0.05,60,0.4,-2169.65308,-280.98
32 km,29,0.05,60,1.766666667,-1826.151702,-236.495
32 km,29,0.05,60,3.133333333,-1482.650324,-192.01
32 km,29,0.05,60,4.5,-1139.148945,-147.525
32 km,29,0.05,70,0.4,-2137.221794,-276.78
32 km,29,0.05,70,1.766666667,-1682.913519,-217.945
32 km,29,0.05,70,3.133333333,-1228.605245,-159.11
32 km,29,0.05,70,4.5,-774.29697,-100.275
32 km,29,0.05,80,0.4,-2104.790507,-272.58
32 km,29,0.05,80,1.766666667,-1539.675336,-199.395
32 km,29,0.05,80,3.133333333,-974.5601654,-126.21
32 km,29,0.05,80,4.5,-409.4449946,-53.025
32 km,29,0.05,90,0.4,-2072.35922,-268.38
32 km,29,0.05,90,1.766666667,-1396.437153,-180.845
32 km,29,0.05,90,3.133333333,-720.5150862,-93.31
32 km,29,0.05,90,4.5,-44.59301922,-5.775
32 km,29,0.05,100,0.4,-2039.927934,-264.18
32 km,29,0.05,100,1.766666667,-1253.19897,-162.295
32 km,29,0.05,100,3.133333333,-466.4700071,-60.41
32 km,29,0.05,100,4.5,320.2589562,41.475
32 km,29,0.05,110,0.4,-2007.496647,-259.98
32 km,29,0.05,110,1.766666667,-1109.960787,-143.745
32 km,29,0.05,110,3.133333333,-212.4249279,-27.51
32 km,29,0.05,110,4.5,685.1109316,88.725
32 km,29,0.05,120,0.4,-1975.06536,-255.78
32 km,29,0.05,120,1.766666667,-966.7226045,-125.195
32 km,29,0.05,120,3.133333333,41.62015127,5.39
32 km,29,0.05,120,4.5,1049.962907,135.975
32 km,29,0.05,130,0.4,-1942.634073,-251.58
32 km,29,0.05,130,1.766666667,-823.4844215,-106.645
32 km,29,0.05,130,3.133333333,295.6652304,38.29
32 km,29,0.05,130,4.5,1414.814882,183.225
32 km,29,0.05,140,0.4,-1910.202787,-247.38
32 km,29,0.05,140,1.766666667,-680.2462386,-88.095
32 km,29,0.05,140,3.133333333,549.7103096,71.19
32 km,29,0.05,140,4.5,1779.666858,230.475
32 km,29,0.06,20,0.4,-2212.559929,-300.616
32 km,29,0.06,20,1.766666667,-2308.520744,-313.654
32 km,29,0.06,20,3.133333333,-2404.481559,-326.692
32 km,29,0.06,20,4.5,-2500.442374,-339.73
32 km,29,0.06,30,0.4,-2181.35316,-296.376
32 km,29,0.06,30,1.766666667,-2170.690847,-294.9273333
32 km,29,0.06,30,3.133333333,-2160.028534,-293.4786667
32 km,29,0.06,30,4.5,-2149.366222,-292.03
32 km,29,0.06,40,0.4,-2150.146391,-292.136
32 km,29,0.06,40,1.766666667,-2032.86095,-276.2006667
32 km,29,0.06,40,3.133333333,-1915.57551,-260.2653333
32 km,29,0.06,40,4.5,-1798.290069,-244.33
32 km,29,0.06,50,0.4,-2118.939622,-287.896
32 km,29,0.06,50,1.766666667,-1895.031053,-257.474
32 km,29,0.06,50,3.133333333,-1671.122485,-227.052
32 km,29,0.06,50,4.5,-1447.213917,-196.63
32 km,29,0.06,60,0.4,-2087.732853,-283.656
32 km,29,0.06,60,1.766666667,-1757.201157,-238.7473333
32 km,29,0.06,60,3.133333333,-1426.669461,-193.8386667
32 km,29,0.06,60,4.5,-1096.137765,-148.93
32 km,29,0.06,70,0.4,-2056.526084,-279.416
32 km,29,0.06,70,1.766666667,-1619.37126,-220.0206667
32 km,29,0.06,70,3.133333333,-1182.216436,-160.6253333
32 km,29,0.06,70,4.5,-745.0616122,-101.23
32 km,29,0.06,80,0.4,-2025.319314,-275.176
32 km,29,0.06,80,1.766666667,-1481.541363,-201.294
32 km,29,0.06,80,3.133333333,-937.7634114,-127.412
32 km,29,0.06,80,4.5,-393.9854599,-53.53
32 km,29,0.06,90,0.4,-1994.112545,-270.936
32 km,29,0.06,90,1.766666667,-1343.711466,-182.5673333
32 km,29,0.06,90,3.133333333,-693.3103868,-94.19866667
32 km,29,0.06,90,4.5,-42.90930751,-5.83
32 km,29,0.06,100,0.4,-1962.905776,-266.696
32 km,29,0.06,100,1.766666667,-1205.881569,-163.8406667
32 km,29,0.06,100,3.133333333,-448.8573622,-60.98533333
32 km,29,0.06,100,4.5,308.1668448,41.87
32 km,29,0.06,110,0.4,-1931.699007,-262.456
32 km,29,0.06,110,1.766666667,-1068.051672,-145.114
32 km,29,0.06,110,3.133333333,-204.4043376,-27.772
32 km,29,0.06,110,4.5,659.2429972,89.57
32 km,29,0.06,120,0.4,-1900.492238,-258.216
32 km,29,0.06,120,1.766666667,-930.2217755,-126.3873333
32 km,29,0.06,120,3.133333333,40.04868701,5.441333333
32 km,29,0.06,120,4.5,1010.31915,137.27
32 km,29,0.06,130,0.4,-1869.285469,-253.976
32 km,29,0.06,130,1.766666667,-792.3918787,-107.6606667
32 km,29,0.06,130,3.133333333,284.5017116,38.65466667
32 km,29,0.06,130,4.5,1361.395302,184.97
32 km,29,0.06,140,0.4,-1838.0787,-249.736
32 km,29,0.06,140,1.766666667,-654.5619818,-88.934
32 km,29,0.06,140,3.133333333,528.9547362,71.868
32 km,29,0.06,140,4.5,1712.471454,232.67
32 km,29,0.07,20,0.4,-2131.319866,-303.452
32 km,29,0.07,20,1.766666667,-2223.757222,-316.613
32 km,29,0.07,20,3.133333333,-2316.194579,-329.774
32 km,29,0.07,20,4.5,-2408.631936,-342.935
32 km,29,0.07,30,0.4,-2101.258937,-299.172
32 km,29,0.07,30,1.766666667,-2090.988119,-297.7096667
32 km,29,0.07,30,3.133333333,-2080.717302,-296.2473333
32 km,29,0.07,30,4.5,-2070.446485,-294.785
32 km,29,0.07,40,0.4,-2071.198008,-294.892
32 km,29,0.07,40,1.766666667,-1958.219016,-278.8063333
32 km,29,0.07,40,3.133333333,-1845.240025,-262.7206667
32 km,29,0.07,40,4.5,-1732.261033,-246.635
32 km,29,0.07,50,0.4,-2041.137079,-290.612
32 km,29,0.07,50,1.766666667,-1825.449913,-259.903
32 km,29,0.07,50,3.133333333,-1609.762748,-229.194
32 km,29,0.07,50,4.5,-1394.075582,-198.485
32 km,29,0.07,60,0.4,-2011.07615,-286.332
32 km,29,0.07,60,1.766666667,-1692.68081,-240.9996667
32 km,29,0.07,60,3.133333333,-1374.285471,-195.6673333
32 km,29,0.07,60,4.5,-1055.890131,-150.335
32 km,29,0.07,70,0.4,-1981.015221,-282.052
32 km,29,0.07,70,1.766666667,-1559.911707,-222.0963333
32 km,29,0.07,70,3.133333333,-1138.808193,-162.1406667
32 km,29,0.07,70,4.5,-717.7046798,-102.185
32 km,29,0.07,80,0.4,-1950.954292,-277.772
32 km,29,0.07,80,1.766666667,-1427.142604,-203.193
32 km,29,0.07,80,3.133333333,-903.3309163,-128.614
32 km,29,0.07,80,4.5,-379.5192286,-54.035
32 km,29,0.07,90,0.4,-1920.893363,-273.492
32 km,29,0.07,90,1.766666667,-1294.373501,-184.2896667
32 km,29,0.07,90,3.133333333,-667.8536392,-95.08733333
32 km,29,0.07,90,4.5,-41.33377737,-5.885
32 km,29,0.07,100,0.4,-1890.832434,-269.212
32 km,29,0.07,100,1.766666667,-1161.604398,-165.3863333
32 km,29,0.07,100,3.133333333,-432.376362,-61.56066667
32 km,29,0.07,100,4.5,296.8516738,42.265
32 km,29,0.07,110,0.4,-1860.771505,-264.932
32 km,29,0.07,110,1.766666667,-1028.835295,-146.483
32 km,29,0.07,110,3.133333333,-196.8990849,-28.034
32 km,29,0.07,110,4.5,635.037125,90.415
32 km,29,0.07,120,0.4,-1830.710576,-260.652
32 km,29,0.07,120,1.766666667,-896.0661918,-127.5796667
32 km,29,0.07,120,3.133333333,38.57819221,5.492666667
32 km,29,0.07,120,4.5,973.2225762,138.565
32 km,29,0.07,130,0.4,-1800.649647,-256.372
32 km,29,0.07,130,1.766666667,-763.2970887,-108.6763333
32 km,29,0.07,130,3.133333333,274.0554693,39.01933333
32 km,29,0.07,130,4.5,1311.408027,186.715
32 km,29,0.07,140,0.4,-1770.588718,-252.092
32 km,29,0.07,140,1.766666667,-630.5279857,-89.773
32 km,29,0.07,140,3.133333333,509.5327465,72.546
32 km,29,0.07,140,4.5,1649.593479,234.865
32 km,29,0.08,20,0.4,-2055.217412,-306.288
32 km,29,0.08,20,1.766666667,-2144.354133,-319.572
32 km,29,0.08,20,3.133333333,-2233.490854,-332.856
32 km,29,0.08,20,4.5,-2322.627575,-346.14
32 km,29,0.08,30,0.4,-2026.22986,-301.968
32 km,29,0.08,30,1.766666667,-2016.32578,-300.492
32 km,29,0.08,30,3.133333333,-2006.4217,-299.016
32 km,29,0.08,30,4.5,-1996.517619,-297.54
32 km,29,0.08,40,0.4,-1997.242308,-297.648
32 km,29,0.08,40,1.766666667,-1888.297427,-281.412
32 km,29,0.08,40,3.133333333,-1779.352545,-265.176
32 km,29,0.08,40,4.5,-1670.407663,-248.94
32 km,29,0.08,50,0.4,-1968.254757,-293.328
32 km,29,0.08,50,1.766666667,-1760.269074,-262.332
32 km,29,0.08,50,3.133333333,-1552.283391,-231.336
32 km,29,0.08,50,4.5,-1344.297707,-200.34
32 km,29,0.08,60,0.4,-1939.267205,-289.008
32 km,29,0.08,60,1.766666667,-1632.24072,-243.252
32 km,29,0.08,60,3.133333333,-1325.214236,-197.496
32 km,29,0.08,60,4.5,-1018.187751,-151.74
32 km,29,0.08,70,0.4,-1910.279653,-284.688
32 km,29,0.08,70,1.766666667,-1504.212367,-224.172
32 km,29,0.08,70,3.133333333,-1098.145081,-163.656
32 km,29,0.08,70,4.5,-692.0777955,-103.14
32 km,29,0.08,80,0.4,-1881.292102,-280.368
32 km,29,0.08,80,1.766666667,-1376.184014,-205.092
32 km,29,0.08,80,3.133333333,-871.0759269,-129.816
32 km,29,0.08,80,4.5,-365.9678395,-54.54
32 km,29,0.08,90,0.4,-1852.30455,-276.048
32 km,29,0.08,90,1.766666667,-1248.155661,-186.012
32 km,29,0.08,90,3.133333333,-644.0067723,-95.976
32 km,29,0.08,90,4.5,-39.85788351,-5.94
32 km,29,0.08,100,0.4,-1823.316998,-271.728
32 km,29,0.08,100,1.766666667,-1120.127308,-166.932
32 km,29,0.08,100,3.133333333,-416.9376178,-62.136
32 km,29,0.08,100,4.5,286.2520725,42.66
32 km,29,0.08,110,0.4,-1794.329447,-267.408
32 km,29,0.08,110,1.766666667,-992.098955,-147.852
32 km,29,0.08,110,3.133333333,-189.8684633,-28.296
32 km,29,0.08,110,4.5,612.3620285,91.26
32 km,29,0.08,120,0.4,-1765.341895,-263.088
32 km,29,0.08,120,1.766666667,-864.0706019,-128.772
32 km,29,0.08,120,3.133333333,37.20069128,5.544
32 km,29,0.08,120,4.5,938.4719845,139.86
32 km,29,0.08,130,0.4,-1736.354343,-258.768
32 km,29,0.08,130,1.766666667,-736.0422488,-109.692
32 km,29,0.08,130,3.133333333,264.2698458,39.384
32 km,29,0.08,130,4.5,1264.58194,188.46
32 km,29,0.08,140,0.4,-1707.366792,-254.448
32 km,29,0.08,140,1.766666667,-608.0138957,-90.612
32 km,29,0.08,140,3.133333333,491.3390004,73.224
32 km,29,0.08,140,4.5,1590.691896,237.06
32 km,29,0.09,20,0.4,-1983.852019,-309.124
32 km,29,0.09,20,1.766666667,-2069.893556,-322.531
32 km,29,0.09,20,3.133333333,-2155.935093,-335.938
32 km,29,0.09,20,4.5,-2241.97663,-349.345
32 km,29,0.09,30,0.4,-1955.871032,-304.764
32 km,29,0.09,30,1.766666667,-1946.310861,-303.2743333
32 km,29,0.09,30,3.133333333,-1936.75069,-301.7846667
32 km,29,0.09,30,4.5,-1927.190519,-300.295
32 km,29,0.09,40,0.4,-1927.890044,-300.404
32 km,29,0.09,40,1.766666667,-1822.728166,-284.0176667
32 km,29,0.09,40,3.133333333,-1717.566287,-267.6313333
32 km,29,0.09,40,4.5,-1612.404409,-251.245
32 km,29,0.09,50,0.4,-1899.909056,-296.044
32 km,29,0.09,50,1.766666667,-1699.145471,-264.761
32 km,29,0.09,50,3.133333333,-1498.381885,-233.478
32 km,29,0.09,50,4.5,-1297.618299,-202.195
32 km,29,0.09,60,0.4,-1871.928069,-291.684
32 km,29,0.09,60,1.766666667,-1575.562775,-245.5043333
32 km,29,0.09,60,3.133333333,-1279.197482,-199.3246667
32 km,29,0.09,60,4.5,-982.8321886,-153.145
32 km,29,0.09,70,0.4,-1843.947081,-287.324
32 km,29,0.09,70,1.766666667,-1451.98008,-226.2476667
32 km,29,0.09,70,3.133333333,-1060.013079,-165.1713333
32 km,29,0.09,70,4.5,-668.0460784,-104.095
32 km,29,0.09,80,0.4,-1815.966094,-282.964
32 km,29,0.09,80,1.766666667,-1328.397385,-206.991
32 km,29,0.09,80,3.133333333,-840.8286767,-131.018
32 km,29,0.09,80,4.5,-353.2599682,-55.045
32 km,29,0.09,90,0.4,-1787.985106,-278.604
32 km,29,0.09,90,1.766666667,-1204.81469,-187.7343333
32 km,29,0.09,90,3.133333333,-621.644274,-96.86466667
32 km,29,0.09,90,4.5,-38.47385792,-5.995
32 km,29,0.09,100,0.4,-1760.004119,-274.244
32 km,29,0.09,100,1.766666667,-1081.231995,-168.4776667
32 km,29,0.09,100,3.133333333,-402.4598713,-62.71133333
32 km,29,0.09,100,4.5,276.3122523,43.055
32 km,29,0.09,110,0.4,-1732.023131,-269.884
32 km,29,0.09,110,1.766666667,-957.6492998,-149.221
32 km,29,0.09,110,3.133333333,-183.2754686,-28.558
32 km,29,0.09,110,4.5,591.0983626,92.105
32 km,29,0.09,120,0.4,-1704.042143,-265.524
32 km,29,0.09,120,1.766666667,-834.0666047,-129.9643333
32 km,29,0.09,120,3.133333333,35.90893406,5.595333333
32 km,29,0.09,120,4.5,905.8844728,141.155
32 km,29,0.09,130,0.4,-1676.061156,-261.164
32 km,29,0.09,130,1.766666667,-710.4839096,-110.7076667
32 km,29,0.09,130,3.133333333,255.0933367,39.74866667
32 km,29,0.09,130,4.5,1220.670583,190.205
32 km,29,0.09,140,0.4,-1648.080168,-256.804
32 km,29,0.09,140,1.766666667,-586.9012144,-91.451
32 km,29,0.09,140,3.133333333,474.2777394,73.902
32 km,29,0.09,140,4.5,1535.456693,239.255
