radius,transport_cost,discount_rate,yield,breakeven_price
8 km,11,0.05,6.186440677966102,56.26027397260272
8 km,11,0.05,6.338983050847458,55.171122994652414
8 km,11,0.05,6.491525423728814,54.133159268929504
8 km,11,0.05,6.6440677966101696,53.14285714285714
8 km,11,0.05,6.796610169491526,52.19700748129676
8 km,11,0.05,6.9491525423728815,51.292682926829265
8 km,11,0.05,7.101694915254238,50.42720763723148
8 km,11,0.05,7.254237288135593,49.5981308411215
8 km,11,0.05,7.40677966101695,48.80320366132723
8 km,11,0.05,7.559322033898305,48.040358744394624
8 km,11,0.05,7.711864406779662,47.3076923076923
8 km,11,0.05,7.864406779661017,46.60344827586205
8 km,11,0.05,8.016949152542374,45.92600422832981
8 km,11,0.05,8.16949152542373,45.273858921161825
8 km,11,0.05,8.322033898305085,44.64562118126274
8 km,11,0.05,8.474576271186441,44.03999999999999
8 km,11,0.05,8.627118644067796,43.45579567779961
8 km,11,0.05,8.779661016949152,42.89189189189189
8 km,11,0.05,8.932203389830509,42.3472485768501
8 km,11,0.05,9.084745762711865,41.82089552238807
8 km,11,0.05,9.237288135593221,41.31192660550458
8 km,11,0.05,9.389830508474576,40.81949458483755
8 km,11,0.05,9.542372881355933,40.342806394316156
8 km,11,0.05,9.694915254237289,39.88111888111888
8 km,11,0.05,9.847457627118645,39.43373493975903
8 km,11,0.05,10.0,38.99999999999999
8 km,11,0.06,1.0,290.99999999999994
8 km,11,0.06,1.152542372881356,253.94117647058818
8 km,11,0.06,1.305084745762712,225.54545454545456
8 km,11,0.06,1.457627118644068,203.0930232558139
8 km,11,0.06,1.6101694915254239,184.8947368421053
8 km,11,0.06,1.7627118644067798,169.84615384615384
8 km,11,0.06,1.9152542372881356,157.1946902654867
8 km,11,0.06,2.0677966101694913,146.4098360655738
8 km,11,0.06,2.2203389830508478,137.10687022900765
8 km,11,0.06,2.3728813559322033,129.0
8 km,11,0.06,2.5254237288135597,121.8724832214765
8 km,11,0.06,2.6779661016949152,115.55696202531644
8 km,11,0.06,2.830508474576271,109.92215568862275
8 km,11,0.06,2.983050847457627,104.86363636363635
8 km,11,0.06,3.135593220338983,100.2972972972973
8 km,11,0.06,3.288135593220339,96.15463917525773
8 km,11,0.06,3.440677966101695,92.37931034482757
8 km,11,0.06,3.593220338983051,88.92452830188678
8 km,11,0.06,3.745762711864407,85.75113122171945
8 km,11,0.06,3.898305084745763,82.82608695652173
8 km,11,0.06,4.050847457627119,80.12133891213388
8 km,11,0.06,4.203389830508475,77.61290322580645
8 km,11,0.06,4.3559322033898304,75.28015564202335
8 km,11,0.06,4.508474576271187,73.10526315789473
8 km,11,0.06,4.661016949152542,71.07272727272726
8 km,11,0.06,4.813559322033898,69.16901408450704
8 km,11,0.06,4.966101694915254,67.38225255972695
8 km,11,0.06,5.118644067796611,65.70198675496688
8 km,11,0.06,5.271186440677966,64.11897106109323
8 km,11,0.06,5.423728813559323,62.625
8 km,11,0.06,5.576271186440678,61.21276595744679
8 km,11,0.06,5.728813559322035,59.87573964497042
8 km,11,0.06,5.88135593220339,58.608069164265125
8 km,11,0.06,6.033898305084746,57.40449438202247
8 km,11,0.06,6.186440677966102,56.26027397260274
8 km,11,0.06,6.338983050847458,55.171122994652414
8 km,11,0.06,6.491525423728814,54.1331592689295
8 km,11,0.06,6.6440677966101696,53.14285714285714
8 km,11,0.06,6.796610169491526,52.19700748129675
8 km,11,0.06,6.9491525423728815,51.292682926829265
8 km,11,0.06,7.101694915254238,50.42720763723148
8 km,11,0.06,7.254237288135593,49.5981308411215
8 km,11,0.06,7.40677966101695,48.80320366132721
8 km,11,0.06,7.559322033898305,48.04035874439463
8 km,11,0.06,7.711864406779662,47.3076923076923
8 km,11,0.06,7.864406779661017,46.60344827586206
8 km,11,0.06,8.016949152542374,45.92600422832982
8 km,11,0.06,8.16949152542373,45.27385892116182
8 km,11,0.06,8.322033898305085,44.64562118126273
8 km,11,0.06,8.474576271186441,44.03999999999999
8 km,11,0.06,8.627118644067796,43.45579567779961
8 km,11,0.06,8.779661016949152,42.891891891891895
8 km,11,0.06,8.932203389830509,42.347248576850085
8 km,11,0.06,9.084745762711865,41.82089552238805
8 km,11,0.06,9.237288135593221,41.31192660550459
8 km,11,0.06,9.389830508474576,40.81949458483755
8 km,11,0.06,9.542372881355933,40.34280639431617
8 km,11,0.06,9.694915254237289,39.88111888111887
8 km,11,0.06,9.847457627118645,39.433734939759034
8 km,11,0.06,10.0,39.0
8 km,11,0.07,1.0,291.0
8 km,11,0.07,1.152542372881356,253.94117647058823
8 km,11,0.07,1.305084745762712,225.5454545454545
8 km,11,0.07,1.457627118644068,203.09302325581396
8 km,11,0.07,1.6101694915254239,184.89473684210526
8 km,11,0.07,1.7627118644067798,169.84615384615378
8 km,11,0.07,1.9152542372881356,157.1946902654867
8 km,11,0.07,2.0677966101694913,146.4098360655738
8 km,11,0.07,2.2203389830508478,137.10687022900763
8 km,11,0.07,2.3728813559322033,128.99999999999997
8 km,11,0.07,2.5254237288135597,121.87248322147651
8 km,11,0.07,2.6779661016949152,115.55696202531645
8 km,11,0.07,2.830508474576271,109.92215568862274
8 km,11,0.07,2.983050847457627,104.86363636363639
8 km,11,0.07,3.135593220338983,100.29729729729729
8 km,11,0.07,3.288135593220339,96.1546391752577
8 km,11,0.07,3.440677966101695,92.37931034482759
8 km,11,0.07,3.593220338983051,88.9245283018868
8 km,11,0.07,3.745762711864407,85.75113122171945
8 km,11,0.07,3.898305084745763,82.82608695652175
8 km,11,0.07,4.050847457627119,80.12133891213385
8 km,11,0.07,4.203389830508475,77.61290322580645
8 km,11,0.07,4.3559322033898304,75.28015564202335
8 km,11,0.07,4.508474576271187,73.10526315789473
8 km,11,0.07,4.661016949152542,71.07272727272728
8 km,11,0.07,4.813559322033898,69.16901408450704
8 km,11,0.07,4.966101694915254,67.38225255972696
8 km,11,0.07,5.118644067796611,65.70198675496687
8 km,11,0.07,5.271186440677966,64.11897106109323
8 km,11,0.07,5.423728813559323,62.62499999999998
8 km,11,0.07,5.576271186440678,61.212765957446805
8 km,11,0.07,5.728813559322035,59.87573964497042
8 km,11,0.07,5.88135593220339,58.608069164265125
8 km,11,0.07,6.033898305084746,57.40449438202247
8 km,11,0.07,6.186440677966102,56.26027397260274
8 km,11,0.07,6.338983050847458,55.1711229946524
8 km,11,0.07,6.491525423728814,54.133159268929504
8 km,11,0.07,6.6440677966101696,53.14285714285716
8 km,11,0.07,6.796610169491526,52.19700748129676
8 km,11,0.07,6.9491525423728815,51.292682926829265
8 km,11,0.07,7.101694915254238,50.4272076372315
8 km,11,0.07,7.254237288135593,49.5981308411215
8 km,11,0.07,7.40677966101695,48.803203661327224
8 km,11,0.07,7.559322033898305,48.040358744394624
8 km,11,0.07,7.711864406779662,47.30769230769229
8 km,11,0.07,7.864406779661017,46.60344827586206
8 km,11,0.07,8.016949152542374,45.92600422832981
8 km,11,0.07,8.16949152542373,45.27385892116183
8 km,11,0.07,8.322033898305085,44.645621181262726
8 km,11,0.07,8.474576271186441,44.04
8 km,11,0.07,8.627118644067796,43.455795677799614
8 km,11,0.07,8.779661016949152,42.891891891891895
8 km,11,0.07,8.932203389830509,42.3472485768501
8 km,11,0.07,9.084745762711865,41.820895522388064
8 km,11,0.07,9.237288135593221,41.31192660550458
8 km,11,0.07,9.389830508474576,40.81949458483754
8 km,11,0.07,9.542372881355933,40.342806394316156
8 km,11,0.07,9.694915254237289,39.88111888111887
8 km,11,0.07,9.847457627118645,39.43373493975902
