radius,transport_cost,discount_rate,price,yield,npv,annualized_npv
8 km,11,0.05,40.0,1.89,-6273.536648606858,-812.4516972080463
8 km,11,0.05,40.0,3.3933333333333335,-5978.415379731466,-774.2321427190724
8 km,11,0.05,40.0,4.896666666666667,-5683.294110856074,-736.0125882300986
8 km,11,0.05,40.0,6.4,-5388.1728419806805,-697.7930337411244
8 km,11,0.05,50.0,1.89,-6145.595858445266,-795.8827795574246
8 km,11,0.05,50.0,3.3933333333333335,-5748.708634785254,-744.4840683481146
8 km,11,0.05,50.0,4.896666666666667,-5351.821411125245,-693.0853571388051
8 km,11,0.05,50.0,6.4,-4954.934187465235,-641.6866459294953
8 km,11,0.05,60.0,1.89,-6017.655068283671,-779.3138619068027
8 km,11,0.05,60.0,3.3933333333333335,-5519.001889839044,-714.7359939771572
8 km,11,0.05,60.0,4.896666666666667,-5020.348711394416,-650.1581260475116
8 km,11,0.05,60.0,6.4,-4521.695532949787,-585.5802581178659
8 km,11,0.05,70.0,1.89,-5889.714278122079,-762.7449442561809
8 km,11,0.05,70.0,3.3933333333333335,-5289.295144892833,-684.9879196061996
8 km,11,0.05,70.0,4.896666666666667,-4688.876011663588,-607.2308949562183
8 km,11,0.05,70.0,6.4,-4088.456878434341,-529.4738703062369
8 km,11,0.05,80.0,1.89,-5761.773487960486,-746.1760266055592
8 km,11,0.05,80.0,3.3933333333333335,-5059.588399946623,-655.2398452352421
8 km,11,0.05,80.0,4.896666666666667,-4357.403311932758,-564.3036638649247
8 km,11,0.05,80.0,6.4,-3655.2182239188933,-473.3674824946075
8 km,11,0.05,90.0,1.89,-5633.832697798893,-729.6071089549374
8 km,11,0.05,90.0,3.3933333333333335,-4829.881655000411,-625.4917708642844
8 km,11,0.05,90.0,4.896666666666667,-4025.930612201929,-521.3764327736313
8 km,11,0.05,90.0,6.4,-3221.9795694034465,-417.26109468297824
8 km,11,0.05,100.0,1.89,-5505.8919076373,-713.0381913043157
8 km,11,0.05,100.0,3.3933333333333335,-4600.1749100542,-595.7436964933268
8 km,11,0.05,100.0,4.896666666666667,-3694.4579124711,-478.4492016823379
8 km,11,0.05,100.0,6.4,-2788.7409148879997,-361.154706871349
8 km,11,0.05,110.0,1.89,-5377.951117475708,-696.469273653694
8 km,11,0.05,110.0,3.3933333333333335,-4370.46816510799,-565.9956221223694
8 km,11,0.05,110.0,4.896666666666667,-3362.985212740271,-435.52197059104446
8 km,11,0.05,110.0,6.4,-2355.502260372553,-305.0483190597198
8 km,11,0.05,120.0,1.89,-5250.010327314116,-679.9003560030724
8 km,11,0.05,120.0,3.3933333333333335,-4140.761420161779,-536.2475477514117
8 km,11,0.05,120.0,4.896666666666667,-3031.512513009441,-392.5947394997509
8 km,11,0.05,120.0,6.4,-1922.263605857106,-248.94193124809055
8 km,11,0.05,130.0,1.89,-5122.069537152523,-663.3314383524505
8 km,11,0.05,130.0,3.3933333333333335,-3911.0546752155674,-506.499473380454
8 km,11,0.05,130.0,4.896666666666667,-2700.0398132786127,-349.6675084084576
8 km,11,0.05,130.0,6.4,-1489.0249513416588,-192.83554343646125
8 km,11,0.05,140.0,1.89,-4994.12874699093,-646.7625207018289
